date,ensemble,buy_and_hold,seed_0,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8
2012-02-15,-0.0028812267241205497,-0.003704434359583564,-0.003704434359583564,-0.003704434359583564,-0.003704434359583564,0.0,-0.003704434359583564,-0.003704434359583564,-0.003704434359583564,0.0,-0.003704434359583564
2012-02-16,0.00726922441334522,0.009346145674300999,0.009346145674300999,0.009346145674300999,0.009346145674300999,0.0,0.009346145674300999,0.009346145674300999,0.009346145674300999,0.0,0.009346145674300999
2012-02-17,0.0004397646745827864,0.0005654117244635826,0.0005654117244635826,0.0005654117244635826,0.0005654117244635826,0.0,0.0005654117244635826,0.0005654117244635826,0.0005654117244635826,0.0,0.0005654117244635826
2012-02-21,0.000989752036623389,0.0011474358251831961,0.002023153378511322,0.0011474358251831961,0.0011474358251831961,0.0,0.0011474358251831961,0.0011474358251831961,0.0011474358251831961,0.0,0.0011474358251831961
2012-02-22,-0.0005273334610897788,-0.0007598450406919088,0.0,-0.0007598450406919088,-0.0007598450406919088,0.0,-0.0007598450406919088,-0.0007598450406919088,-0.0007598450406919088,-0.00018693090565655713,-0.0007598450406919088
2012-02-23,0.0037720342014697303,0.004849758259032511,0.0,0.004849758259032511,0.004849758259032511,0.0,0.004849758259032511,0.004849758259032511,0.004849758259032511,0.004849758259032511,0.004849758259032511
2012-02-24,0.0013226696748877924,0.001745260942657978,0.0,0.001745260942657978,0.001745260942657978,0.0,0.001745260942657978,0.001745260942657978,0.001745260942657978,0.001745260942657978,0.0014324614180422635
2012-02-27,0.0003414356080862503,0.0015494150095719528,0.0,0.0015494150095719528,0.0015494150095719528,0.0,0.0015494150095719528,0.0015494150095719528,0.0015494150095719528,-0.004674154575083511,0.0
2012-02-28,0.0019313912328039304,0.002962722671902629,0.0,0.002962722671902629,0.002962722671902629,0.0,0.002962722671902629,0.002962722671902629,0.002962722671902629,0.001284453867861113,0.001284453867861113
2012-02-29,-0.008772250304777567,-0.011278607534714014,0.0,-0.011278607534714014,-0.011278607534714014,0.0,-0.011278607534714014,-0.011278607534714014,-0.011278607534714014,-0.011278607534714014,-0.011278607534714014
2012-03-01,0.004037454130146301,0.00567338953071701,0.0,0.00567338953071701,0.00567338953071701,0.0,0.00567338953071701,0.00567338953071701,0.00567338953071701,0.0022967499870146456,0.00567338953071701
2012-03-02,-0.0020400151602620394,-0.00289272954036629,0.0,-0.00289272954036629,-0.00289272954036629,0.0,-0.00289272954036629,-0.00289272954036629,-0.00289272954036629,-0.003098786465488679,-0.0007977022750382257
2012-03-05,-0.0029299560634447165,-0.00476327767815099,0.0,-0.00476327767815099,-0.00476327767815099,0.0,-0.00476327767815099,-0.00476327767815099,-0.00476327767815099,-0.002553216180247497,0.0
2012-03-06,-0.007522377127449591,-0.01285404024305834,0.0,-0.01285404024305834,-0.01285404024305834,0.0,-0.01285404024305834,-0.01285404024305834,-0.01285404024305834,0.0,-0.003431192931754612
2012-03-07,0.004533468447438385,0.006243408269171524,0.003340766411916318,0.006243408269171524,0.006243408269171524,0.0,0.006243408269171524,0.006243408269171524,0.006243408269171524,0.0,0.006243408269171524
2012-03-08,0.005279594840254861,0.007807065385433043,0.004240513317564265,0.007807065385433043,0.007807065385433043,0.0,0.007807065385433043,0.007807065385433043,0.004240513317564265,0.0,0.007807065385433043
2012-03-09,0.0026956188258000563,0.004779030785889515,0.0,0.004779030785889515,0.004779030785889515,0.0,0.004779030785889515,0.004779030785889515,0.00036541550275293044,0.0,0.004779030785889515
2012-03-12,-0.0008858706900020515,-0.0013913982713299022,0.0,-0.0013913982713299022,-0.0013913982713299022,0.0,-0.0013913982713299022,-0.0013913982713299022,-1.7206782134537858e-05,-0.001347970464880044,-0.001042065877684273
2012-03-13,0.006635984221351041,0.012384585734986886,0.0,0.012384585734986886,0.012384585734986886,0.0,0.012384585734986886,0.012384585734986886,-0.0021990706827750618,0.012384585734986886,0.0
2012-03-14,-0.0034188976436744173,-0.0051208484136539886,0.0,-0.0051208484136539886,-0.0051208484136539886,0.0,-0.0051208484136539886,-0.0051208484136539886,-0.0051658367247998105,-0.0051208484136539886,0.0
2012-03-15,0.003220361651365492,0.005544313064673489,0.0,0.005544313064673489,0.005544313064673489,0.0,0.005544313064673489,0.005544313064673489,0.001261689538921984,0.005544313064673489,0.0
2012-03-16,0.0012676433834936318,0.0019397469364536568,0.0,0.0019397469364536568,0.0019397469364536568,0.0,0.0019397469364536568,0.0019397469364536568,0.001710055769174401,0.0019397469364536568,0.0
2012-03-19,0.0013910558457425194,0.002615759536351159,0.0,0.002615759536351159,0.002615759536351159,0.0,0.002615759536351159,0.002615759536351159,-0.0005592950700731181,0.002615759536351159,0.0
2012-03-20,-0.002249327525561411,-0.0036472511040644084,0.0,-0.0036472511040644084,-0.0036472511040644084,0.0,-0.0036472511040644084,-0.0036472511040644084,-0.0020076922097306605,-0.0036472511040644084,0.0
2012-03-21,-0.0006767376437958204,-0.0010068362071657734,0.0,-0.0010068362071657734,-0.0010068362071657734,0.0,-0.0010068362071657734,-0.0010068362071657734,-0.0010564577583335177,-0.0010068362071657734,0.0
2012-03-22,-0.004221894404347831,-0.0067418981165259465,0.0,-0.0067418981165259465,-0.0067418981165259465,0.0,-0.0067418981165259465,-0.0067418981165259465,-0.004287559056500745,-0.0067418981165259465,0.0
2012-03-23,0.003954150723647252,0.005971497647010782,0.0,0.005971497647010782,0.005971497647010782,0.0,0.005971497647010782,0.005971497647010782,0.005729868277771355,0.005971497647010782,0.0
2012-03-26,0.00879232363011974,0.01318848544517961,0.0,0.01318848544517961,0.01318848544517961,0.0,0.01318848544517961,0.01318848544517961,0.01318848544517961,0.01318848544517961,0.0
2012-03-27,-0.001969254412227084,-0.002953881618340626,0.0,-0.002953881618340626,-0.002953881618340626,0.0,-0.002953881618340626,-0.002953881618340626,-0.002953881618340626,-0.002953881618340626,0.0
2012-03-28,-0.0028314813947405795,-0.004773205446445617,0.0,-0.004773205446445617,-0.004773205446445617,0.0,-0.004773205446445617,-0.004773205446445617,-0.0016173053204371346,-0.004773205446445617,0.0
2012-03-29,-0.000616930849327007,-0.0011104755287886126,0.0,-0.0011104755287886126,-0.0011104755287886126,0.0,-0.0011104755287886126,-0.0011104755287886126,0.0,-0.0011104755287886126,0.0
2012-03-30,0.0005986682259259628,0.0010776028066667332,0.0,0.0010776028066667332,0.0010776028066667332,0.0,0.0010776028066667332,0.0010776028066667332,0.0,0.0010776028066667332,0.0
2012-04-02,0.004211352860026964,0.007580435148048537,0.0,0.007580435148048537,0.007580435148048537,0.0,0.007580435148048537,0.007580435148048537,0.0,0.007580435148048537,0.0
2012-04-03,-0.003744905109789698,-0.006740829197621456,0.0,-0.006740829197621456,-0.006740829197621456,0.0,-0.006740829197621456,-0.006740829197621456,0.0,-0.006740829197621456,0.0
2012-04-04,-0.0053922715438696695,-0.009706088778965404,0.0,-0.009706088778965404,-0.009706088778965404,0.0,-0.009706088778965404,-0.009706088778965404,0.0,-0.009706088778965404,0.0
2012-04-05,0.0006977866289576405,0.0008499442488684283,0.0,0.0008499442488684283,0.0008499442488684283,0.0,0.0008499442488684283,0.0008499442488684283,0.002030358416276623,0.0008499442488684283,0.0
2012-04-09,-0.00442033091917873,-0.006240792340960899,0.0,-0.006240792340960899,-0.006240792340960899,0.0,-0.006240792340960899,-0.006240792340960899,-0.008579016567804076,-0.006240792340960899,0.0
2012-04-10,-0.007957067020400185,-0.011716598087772956,0.0,-0.011716598087772956,-0.011716598087772956,0.0,-0.011716598087772956,-0.011716598087772956,-0.0013949900017311777,-0.011716598087772956,-0.011635622743005702
2012-04-11,0.003145209813159089,0.004717814719738633,0.0,0.004717814719738633,0.004717814719738633,0.0,0.004717814719738633,0.004717814719738633,0.0,0.004717814719738633,0.004717814719738633
2012-04-12,0.006617807361915249,0.01175722632272429,0.0,0.01175722632272429,0.01175722632272429,0.0,0.01175722632272429,0.01175722632272429,0.0,0.0007741346436157981,0.01175722632272429
2012-04-13,-0.006198546873842644,-0.010951991214925617,0.0,-0.010951991214925617,-0.010951991214925617,0.0,-0.010951991214925617,-0.010951991214925617,0.0,-0.010137232278511899,-0.0018417247263694315
2012-04-16,0.00019742053218201082,-0.0018485257236526165,0.0,0.0036611809802979734,-0.0018485257236526165,0.0,-0.0018485257236526165,-0.0018485257236526165,0.0,0.0036611809802979734,0.0
2012-04-17,0.004271273586030577,0.012813820758091732,0.0,0.0,0.012813820758091732,0.0,0.012813820758091732,0.012813820758091732,0.0,0.0,0.0
2012-04-18,-0.0013664168409094307,-0.0040992505227282925,0.0,0.0,-0.0040992505227282925,0.0,-0.0040992505227282925,-0.0040992505227282925,0.0,0.0,0.0
2012-04-19,-0.0013918507858139194,-0.004175552357441758,0.0,0.0,-0.004175552357441758,0.0,-0.004175552357441758,-0.004175552357441758,0.0,0.0,0.0
2012-04-20,0.00014047977633742102,0.0004214393290122631,0.0,0.0,0.0004214393290122631,0.0,0.0004214393290122631,0.0004214393290122631,0.0,0.0,0.0
2012-04-23,-0.0019447703353429895,-0.005834311006028969,0.0,0.0,-0.005834311006028969,0.0,-0.005834311006028969,-0.005834311006028969,0.0,0.0,0.0
2012-04-24,0.000865557347774552,0.002596672043323656,0.0,0.0,0.002596672043323656,0.0,0.002596672043323656,0.002596672043323656,0.0,0.0,0.0
2012-04-25,0.0039017821254210983,0.011705346376263293,0.0,0.0,0.011705346376263293,0.0,0.011705346376263293,0.011705346376263293,0.0,0.0,0.0
2012-04-26,0.002442908757170444,0.007328726271511332,0.0,0.0,0.007328726271511332,0.0,0.007328726271511332,0.007328726271511332,0.0,0.0,0.0
2012-04-27,0.00066799152945957,0.00200397458837871,0.0,0.0,0.00200397458837871,0.0,0.00200397458837871,0.00200397458837871,0.0,0.0,0.0
2012-04-30,-0.0012499746541306403,-0.00271590971870036,-0.0015510213655373418,-0.0015510213655373418,-0.00271590971870036,0.0,-0.00271590971870036,-0.00271590971870036,0.0,0.0,0.0
2012-05-01,0.0020842069771266594,0.003751572558827987,0.003751572558827987,0.003751572558827987,0.003751572558827987,0.0,0.003751572558827987,0.003751572558827987,0.0,0.0,0.0
2012-05-02,-0.0011736075957984068,-0.0021124936724371325,-0.0021124936724371325,-0.0021124936724371325,-0.0021124936724371325,0.0,-0.0021124936724371325,-0.0021124936724371325,0.0,0.0,0.0
2012-05-03,-0.004675521161589573,-0.00841593809086123,-0.00841593809086123,-0.00841593809086123,-0.00841593809086123,0.0,-0.00841593809086123,-0.00841593809086123,0.0,0.0,0.0
2012-05-04,-0.008412553248033713,-0.013456377219778493,-0.013456377219778493,-0.013456377219778493,-0.013456377219778493,0.0,-0.013456377219778493,-0.013456377219778493,0.0,0.0,-0.00843109313341095
2012-05-07,-0.00038438927332302703,0.00025600688511577817,0.00025600688511577817,-0.0047395378854861335,0.00025600688511577817,0.0,0.00025600688511577817,0.00025600688511577817,0.0,0.0,0.00025600688511577817
2012-05-08,-0.0021115377320751554,-0.004122530059156082,-0.004122530059156082,0.0016088107071040136,-0.004122530059156082,0.0,-0.004122530059156082,-0.004122530059156082,0.0,0.0,-0.004122530059156082
2012-05-09,-0.003496830000829106,-0.005245245001243659,-0.005245245001243659,-0.005245245001243659,-0.005245245001243659,0.0,-0.005245245001243659,-0.005245245001243659,0.0,0.0,-0.005245245001243659
2012-05-10,0.0007595393420262238,0.0011393090130393357,0.0011393090130393357,0.0011393090130393357,0.0011393090130393357,0.0,0.0011393090130393357,0.0011393090130393357,0.0,0.0,0.0011393090130393357
2012-05-11,-0.0017582570259747706,-0.002637385538962156,-0.002637385538962156,-0.002637385538962156,-0.002637385538962156,0.0,-0.002637385538962156,-0.002637385538962156,0.0,0.0,-0.002637385538962156
2012-05-14,-0.006180373018649894,-0.009270559527974842,-0.009270559527974842,-0.009270559527974842,-0.009270559527974842,0.0,-0.009270559527974842,-0.009270559527974842,0.0,0.0,-0.009270559527974842
2012-05-15,-0.003549916523336227,-0.005324874785004341,-0.005324874785004341,-0.005324874785004341,-0.005324874785004341,0.0,-0.005324874785004341,-0.005324874785004341,0.0,0.0,-0.005324874785004341
2012-05-16,-0.0029699152727513073,-0.0044548729091269616,-0.0044548729091269616,-0.0044548729091269616,-0.0044548729091269616,0.0,-0.0044548729091269616,-0.0044548729091269616,0.0,0.0,-0.0044548729091269616
2012-05-17,-0.005437098737140674,-0.00815564810571101,-0.00815564810571101,-0.00815564810571101,-0.00815564810571101,0.0,-0.00815564810571101,-0.00815564810571101,0.0,0.0,-0.00815564810571101
2012-05-18,-0.0031473960124347752,-0.006185564987144121,-0.006185564987144121,0.0026012608238076274,-0.006185564987144121,0.0,-0.006185564987144121,-0.006185564987144121,0.0,0.0,-0.006185564987144121
2012-05-21,0.008013497749297036,0.014631549069176764,0.0010294054669497399,0.012565878000016528,0.014631549069176764,0.0,0.014631549069176764,0.014631549069176764,0.0,0.0,0.014631549069176764
2012-05-22,-0.0018590153083866134,-0.0033462275550959044,0.0,-0.0033462275550959044,-0.0033462275550959044,0.0,-0.0033462275550959044,-0.0033462275550959044,0.0,0.0,-0.0033462275550959044
2012-05-23,0.0008756119986156885,0.0015761015975082394,0.0,0.0015761015975082394,0.0015761015975082394,0.0,0.0015761015975082394,0.0015761015975082394,0.0,0.0,0.0015761015975082394
2012-05-24,-2.6184160457866214e-05,-4.713148882415918e-05,0.0,-4.713148882415918e-05,-4.713148882415918e-05,0.0,-4.713148882415918e-05,-4.713148882415918e-05,0.0,0.0,-4.713148882415918e-05
2012-05-25,-0.000712926424491093,-0.0012832675640839675,0.0,-0.0012832675640839675,-0.0012832675640839675,0.0,-0.0012832675640839675,-0.0012832675640839675,0.0,0.0,-0.0012832675640839675
2012-05-29,0.0045385799160560965,0.008373681647906073,0.0,0.007228973914940462,0.008373681647906073,0.0,0.008373681647906073,0.008373681647906073,0.0,0.00012351873794010925,0.008373681647906073
2012-05-30,-0.005680050869001636,-0.008966516097106404,-0.003143938667741353,-0.003143938667741353,-0.008966516097106404,0.0,-0.008966516097106404,-0.008966516097106404,0.0,-0.008966516097106404,-0.008966516097106404
2012-05-31,-0.0005224973051174667,-0.0010190377403839434,-0.0010190377403839434,0.00019635647793125877,-0.0010190377403839434,0.0,-0.0010190377403839434,-0.0010190377403839434,0.0,0.00019635647793125877,-0.0010190377403839434
2012-06-01,-0.00816784872491677,-0.014702127704850187,-0.014702127704850187,0.0,-0.014702127704850187,0.0,-0.014702127704850187,-0.014702127704850187,0.0,0.0,-0.014702127704850187
2012-06-04,-0.0004672318887465887,-0.0008410173997438597,-0.0008410173997438597,0.0,-0.0008410173997438597,0.0,-0.0008410173997438597,-0.0008410173997438597,0.0,0.0,-0.0008410173997438597
2012-06-05,0.002748545700192062,0.004947382260345712,0.004947382260345712,0.0,0.004947382260345712,0.0,0.004947382260345712,0.004947382260345712,0.0,0.0,0.004947382260345712
2012-06-06,0.00960058608360024,0.017281054950480434,0.017281054950480434,0.0,0.017281054950480434,0.0,0.017281054950480434,0.017281054950480434,0.0,0.0,0.017281054950480434
2012-06-07,-0.0014115628852036284,-0.0025408131933665314,-0.0025408131933665314,0.0,-0.0025408131933665314,0.0,-0.0025408131933665314,-0.0025408131933665314,0.0,0.0,-0.0025408131933665314
2012-06-08,0.003841338887876374,0.006914409998177473,0.006914409998177473,0.0,0.006914409998177473,0.0,0.006914409998177473,0.006914409998177473,0.0,0.0,0.006914409998177473
2012-06-11,-0.006081916283451092,-0.010947449310211965,-0.010947449310211965,0.0,-0.010947449310211965,0.0,-0.010947449310211965,-0.010947449310211965,0.0,0.0,-0.010947449310211965
2012-06-12,0.005324662902449058,0.009584393224408305,0.009584393224408305,0.0,0.009584393224408305,0.0,0.009584393224408305,0.009584393224408305,0.0,0.0,0.009584393224408305
2012-06-13,-0.002204226096514081,-0.003967606973725346,-0.003967606973725346,0.0,-0.003967606973725346,0.0,-0.003967606973725346,-0.003967606973725346,0.0,0.0,-0.003967606973725346
2012-06-14,0.004036047655334118,0.008814491667890023,0.008814491667890023,0.0,0.0010664622264469625,0.0,0.008814491667890023,0.008814491667890023,0.0,0.0,0.008814491667890023
2012-06-15,0.004406477660335689,0.0099145747357553,0.0099145747357553,0.0,0.0,0.0,0.0099145747357553,0.0099145747357553,0.0,0.0,0.0099145747357553
2012-06-18,8.210233469927561e-05,0.0016347408230250604,-0.004165301456781701,0.0,0.0,0.0,0.0016347408230250604,0.0016347408230250604,0.0,0.0,0.0016347408230250604
2012-06-19,0.0024953495902590994,0.007486048770777298,0.0,0.0,0.0,0.0,0.007486048770777298,0.007486048770777298,0.0,0.0,0.007486048770777298
2012-06-20,-0.00028570154485329326,-0.0008571046345598798,0.0,0.0,0.0,0.0,-0.0008571046345598798,-0.0008571046345598798,0.0,0.0,-0.0008571046345598798
2012-06-21,-0.004934799997072392,-0.021173009685643694,0.0,0.0,0.0,0.0,-0.021173009685643694,-0.021173009685643694,0.0,0.0,-0.0020671806023641382
2012-06-22,0.0016770174182795905,0.00639725247575017,0.0022986518130159728,0.0,0.0,0.0,0.00639725247575017,0.00639725247575017,0.0,0.0,0.0
2012-06-25,-0.0038873326408770917,-0.011661997922631274,-0.011661997922631274,0.0,0.0,0.0,-0.011661997922631274,-0.011661997922631274,0.0,0.0,0.0
2012-06-26,0.000971057610300278,0.002913172830900834,0.002913172830900834,0.0,0.0,0.0,0.002913172830900834,0.002913172830900834,0.0,0.0,0.0
2012-06-27,0.0023819842194614895,0.009140713913279485,0.009140713913279485,0.0,0.0,0.0,0.003156430148594436,0.009140713913279485,0.0,0.0,0.0
2012-06-28,-0.0005236551590462829,-0.003304786287830641,-0.003304786287830641,0.0,0.0,0.0,0.0018966761442447354,-0.003304786287830641,0.0,0.0,0.0
2012-06-29,0.007466294054919371,0.022398882164758115,0.022398882164758115,0.0,0.0,0.0,0.022398882164758115,0.022398882164758115,0.0,0.0,0.0
2012-07-02,0.0013944963704636232,0.00418348911139087,0.00418348911139087,0.0,0.0,0.0,0.00418348911139087,0.00418348911139087,0.0,0.0,0.0
2012-07-03,0.0018795160629712054,0.007885847340858464,0.0011439498850239205,0.0,0.0,0.0,0.007885847340858464,0.007885847340858464,0.0,0.0,0.0
2012-07-05,-0.0012769173819037996,-0.004829915053295298,-0.0018324263305436017,0.0,0.0,0.0,-0.004829915053295298,-0.004829915053295298,0.0,0.0,0.0
2012-07-06,-0.0029190553251902595,-0.00875716597557078,-0.00875716597557078,0.0,0.0,0.0,-0.00875716597557078,-0.00875716597557078,0.0,0.0,0.0
2012-07-09,-4.288711482975198e-05,-0.00012866134448925594,-0.00012866134448925594,0.0,0.0,0.0,-0.00012866134448925594,-0.00012866134448925594,0.0,0.0,0.0
2012-07-10,-0.002868260559692478,-0.008604781679077434,-0.008604781679077434,0.0,0.0,0.0,-0.008604781679077434,-0.008604781679077434,0.0,0.0,0.0
2012-07-11,0.00036130953257840833,0.0011032125017382487,0.0011032125017382487,0.0,0.0,0.0,0.0011032125017382487,0.0010453607897291772,0.0,0.0,0.0
2012-07-12,-0.0014061355004369818,-0.003712154880905827,-0.003712154880905827,0.0,0.0,0.0,-0.003712154880905827,-0.005230909742121181,0.0,0.0,0.0
2012-07-13,0.004252451962063302,0.013816971020321155,0.013816971020321155,0.0,0.0,0.0,0.013816971020321155,0.010638125617927407,0.0,0.0,0.0
2012-07-16,-0.00024665880386486445,-0.0005996140435243103,-0.0005996140435243103,0.0,0.0,0.0,-0.0005996140435243103,-0.0010207011477351591,0.0,0.0,0.0
2012-07-17,0.0009593179652071156,0.0043169308434320205,0.0043169308434320205,0.0,0.0,0.0,0.0043169308434320205,0.0,0.0,0.0,0.0
2012-07-18,0.00032732301697246827,0.005660653449198605,0.005660653449198605,0.0,0.0,0.0,-0.0025233088077930787,-0.00019143748865331213,0.0,0.0,0.0
2012-07-19,2.454879633969255e-06,0.0018279174661308462,0.0018279174661308462,0.0,0.0,0.0,-0.0017652699870937983,-4.0553562331324676e-05,0.0,0.0,0.0
2012-07-20,-0.0015750149046906872,-0.006627921543628701,-0.006627921543628701,-0.0041728705052874624,0.0,0.0,-0.0034702490818906305,9.590698859061054e-05,0.0,0.0,0.0
2012-07-23,-0.0022754043790796106,-0.008503486485462642,-0.008503486485462642,-0.013735312615403127,0.0,0.0,0.0,0.0017601596891492766,0.0,0.0,0.0
2012-07-24,-0.0016427206922794127,-0.0066892635221438845,-0.0066892635221438845,0.0,0.0,0.0,0.0,-0.00809522270837083,0.0,0.0,0.0
2012-07-25,0.00044545649054484265,0.002269551975105133,0.002269551975105133,0.0,0.0,0.0,0.0,0.0017395564397984509,0.0,0.0,0.0
2012-07-26,0.002721364862492188,0.012141681228471191,0.012141681228471191,0.0,0.0,0.0,0.0,0.0123506025339585,0.0,0.0,0.0
2012-07-27,0.0019806666464322093,0.014920408393375694,0.014920408393375694,0.0,0.0,0.0,0.0,0.0029055914245141867,0.0,0.0,0.0
2012-07-30,5.562554357550671e-05,-0.00024656362350672367,-0.00024656362350672367,0.0,0.0,0.0,0.0,0.0007471935156862841,0.0,0.0,0.0
2012-07-31,-0.000459289584431482,-0.004334506252635484,-0.004334506252635484,0.0,0.0,0.0,0.0,0.000200899992752146,0.0,0.0,0.0
2012-08-01,-0.0008481219329039755,-0.0038535754604583916,-0.0038535754604583916,0.0,0.0,0.0,0.0,-0.003779521935677388,0.0,0.0,0.0
