date,ensemble,buy_and_hold,seed_0,seed_1,seed_2
2012-01-03,0.0163147067162604,0.015814365950254806,0.017315388248271592,0.015814365950254806,0.015814365950254806
2012-01-04,-0.0002806130282438627,-0.0006769667128699641,0.0005120943410083401,-0.0006769667128699641,-0.0006769667128699641
2012-01-05,0.003671220475969217,0.0036119246111191326,0.003789812205669385,0.0036119246111191326,0.0036119246111191326
2012-01-06,-0.0013207164274521843,-0.0010575577541960812,-0.0018470337739643905,-0.0010575577541960812,-0.0010575577541960812
2012-01-09,0.0009859850583734842,0.0009270197836337202,0.001103915607853012,0.0009270197836337202,0.0009270197836337202
2012-01-10,0.008654232910585978,0.008598003378287599,0.008766691975182738,0.008598003378287599,0.008598003378287599
2012-01-11,0.0023136438188615365,0.002747477463821535,0.0014459765289415393,0.002747477463821535,0.002747477463821535
2012-01-12,0.0017107553699498828,0.0016634904520500316,0.001805285205749585,0.0016634904520500316,0.0016634904520500316
2012-01-13,-0.003984715336978947,-0.003653301521848851,-0.004647542967239138,-0.003653301521848851,-0.003653301521848851
2012-01-17,0.0037084105392304963,0.0038628217744402283,0.0033995880688110327,0.0038628217744402283,0.0038628217744402283
2012-01-18,0.010083730424963416,0.009680241121849597,0.010890709031191048,0.009680241121849597,0.009680241121849597
2012-01-19,0.0031096533325444408,0.0026512181335008656,0.004026523730631592,0.0026512181335008656,0.0026512181335008656
2012-01-20,0.0015846662314730753,0.001207150658555156,0.0023396973773089137,0.001207150658555156,0.001207150658555156
2012-01-23,0.0008223107691808784,0.0006114552384479666,0.0012440218306467021,0.0006114552384479666,0.0006114552384479666
2012-01-24,-0.0010852250126845986,-0.0010250164171638377,-0.0012056422037261204,-0.0010250164171638377,-0.0010250164171638377
2012-01-25,0.009104379639761096,0.009024245157742528,0.00926464860379823,0.009024245157742528,0.009024245157742528
2012-01-26,-0.0030467734965029963,-0.002604894269286939,-0.003930531950935112,-0.002604894269286939,-0.002604894269286939
2012-01-27,0.001882699933673874,0.0019874673386153117,0.0016731651237909984,0.0019874673386153117,0.0019874673386153117
2012-01-30,-0.0022196730484957405,-0.0018272786653514284,-0.003004461814784365,-0.0018272786653514284,-0.0018272786653514284
2012-01-31,0.001463554087774388,0.0018485942155411106,0.0006934738322409428,0.0018485942155411106,0.0018485942155411106
2012-02-01,0.007824035727997768,0.007442188301741259,0.008587730580510789,0.007442188301741259,0.007442188301741259
2012-02-02,0.0029866559340597566,0.0029417385179966726,0.003076490766185924,0.0029417385179966726,0.0029417385179966726
2012-02-03,0.008360023332372091,0.008360023332372091,0.008360023332372091,0.008360023332372091,0.008360023332372091
2012-02-06,0.000257365711253188,0.000257365711253188,0.000257365711253188,0.000257365711253188,0.000257365711253188
2012-02-07,0.002035004087409331,0.002035004087409331,0.002035004087409331,0.002035004087409331,0.002035004087409331
2012-02-08,0.0015957889564144456,0.0015957889564144456,0.0015957889564144456,0.0015957889564144456,0.0015957889564144456
2012-02-09,-0.000595486707191728,-0.000595486707191728,-0.000595486707191728,-0.000595486707191728,-0.000595486707191728
2012-02-10,-0.005856715607732932,-0.005856715607732932,-0.005856715607732932,-0.005856715607732932,-0.005856715607732932
2012-02-13,0.006975484418728595,0.006975484418728595,0.006975484418728595,0.006975484418728595,0.006975484418728595
2012-02-14,-0.00015302195977704436,-0.00015302195977704436,-0.00015302195977704436,-0.00015302195977704436,-0.00015302195977704436
2012-02-15,-0.0037046332336701632,-0.003704633233670163,-0.003704633233670163,-0.003704633233670163,-0.003704633233670163
2012-02-16,0.009346272040428417,0.009346272040428417,0.009346272040428417,0.009346272040428417,0.009346272040428417
