date,ensemble,buy_and_hold,seed_0,seed_1,seed_2
2012-08-08,0.00024534984171668736,0.00013256962357049984,0.00013256962357049984,0.0,0.0006034799015795622
2012-08-09,0.0009037922197706495,0.002028697391163381,0.002028697391163381,0.0,0.0006826792681485672
2012-08-10,0.0009376306356879989,0.0016677685893679906,0.0016677685893679906,0.0,0.0011451233176960063
2012-08-13,-0.00046772746616933943,-0.001398095779295161,-0.001398095779295161,0.0,-5.086619212857357e-06
2012-08-14,-0.0007194983531197038,-0.0023083535190616344,-0.0023083535190616344,0.0,0.0001498584597025232
2012-08-15,0.0004914772192195753,0.0007957665174576301,0.0007957665174576301,0.0,0.0006786651402010957
2012-08-16,0.003232353945924042,0.006022752219172767,0.006022752219172767,0.0,0.0036743096185993585
2012-08-17,0.0010369987095802983,0.0023467239006154995,0.0023467239006154995,0.0,0.0007642722281253955
2012-08-20,0.0003690486665821169,0.0006784647351544826,0.0006784647351544826,0.0,0.00042868126459186804
2012-08-21,-0.0009659615852696627,-0.0007530985646472699,-0.0007530985646472699,0.0,-0.0021447861911617185
2012-08-22,0.0011420212992487226,0.0029589014234285838,0.0029589014234285838,0.0,0.00046716247431758393
2012-08-23,-0.0027866224213866308,-0.004948235239968857,-0.004948235239968857,0.0,-0.003411632024191036
2012-08-24,0.0027647879985482683,0.0048197297501066496,0.0048197297501066496,0.0,0.0034746342455381552
2012-08-27,0.00025375580818494116,0.0006212074331018114,0.0006212074331018114,0.0,0.00014005999145301208
2012-08-28,-0.0001544110321180625,0.0001716596594664388,0.0001716596594664388,0.0,-0.0006348927558206263
2012-08-29,2.1628282031227464e-05,-0.0005909706186085107,-0.0005909706186085107,0.0,0.0006558554647021931
2012-08-30,-0.0033289559436857664,-0.0060474031284658,-0.0060474031284658,0.0,-0.0039394647025915
2012-08-31,0.00394260415759334,0.008844068183536002,0.008844068183536002,0.0,0.0029837442892440167
2012-09-04,-0.00015382831525696897,2.393741952293471e-05,2.393741952293471e-05,0.0,-0.0004854223652938416
2012-09-05,-0.00041226664013504686,-0.0010836971025183217,-0.0010836971025183217,0.0,-0.00015310281788681878
2012-09-06,0.00830539948409577,0.01496228739246327,0.01496228739246327,0.0,0.00995391105982404
2012-09-07,0.0018136023705388287,0.005315890157750014,0.005315890157750014,0.0,0.00012491695386647185
2012-09-10,-0.0031266380802941903,-0.005768261985505163,-0.005768261985505163,0.0,-0.0036116522553774066
2012-09-11,0.0012112087699089483,0.0027440531192902905,0.0027440531192902905,0.0,0.0008895731904365545
2012-09-12,0.0010482804137455393,0.001706666460144679,0.001706666460144679,0.0,0.0014381747810919387
2012-09-13,0.0068984734430581505,0.013933283991626666,0.013933283991626666,0.0,0.006762136337547786
2012-09-14,0.0014019835552440277,0.002448510884934063,0.002448510884934063,0.0,0.0017574397807980202
2012-09-17,-0.0004954272080609871,-0.0016213227541819087,-0.0016213227541819087,0.0,0.00013504112999894734
2012-09-18,0.00021571698067894456,0.00019540718446268147,0.00019540718446268147,0.0,0.0004517437575741523
2012-09-19,0.00016967478183232227,-1.3776897266126743e-05,-1.3776897266126743e-05,0.0,0.0005228012427630935
2012-09-20,-8.349310258485657e-06,-0.0003293605786320652,-0.0003293605786320652,0.0,0.00030431264785660825
2012-09-21,0.00040533663704380346,0.000876830957473973,0.000876830957473973,0.0,0.00033917895365743745
2012-09-24,-0.0009779163880608583,-0.0017267563029720989,-0.0017267563029720989,0.0,-0.0012069928612104762
2012-09-25,-0.004188291776993495,-0.007891580090536088,-0.007891580090536088,0.0,-0.004673295240444397
2012-09-26,-0.0025301936440903137,-0.00465238266416027,-0.00465238266416027,0.0,-0.00293819826811067
2012-09-27,0.004522944495986263,0.008846405899556964,0.008846405899556964,0.0,0.004722427588401823
2012-09-28,-0.00245544789908525,-0.004539530552524318,-0.004539530552524318,0.0,-0.0028268131447314326
2012-10-01,0.0013199591471993418,0.0029260548797400477,0.0029260548797400477,0.0,0.0010338225618579777
2012-10-02,0.0006036625859622613,0.001061451966153637,0.001061451966153637,0.0,0.0007495357917331469
2012-10-03,0.0015664628629547762,0.002143518318894955,0.002143518318894955,0.0,0.0025558702699693737
2012-10-04,0.002608761090996044,0.0052362408267842,0.0052362408267842,0.0,0.002590042446203933
2012-10-05,-0.0011724274517442067,-0.0028971822504778033,-0.0028971822504778033,0.0,-0.0006201001047548172
2012-10-08,-0.001733938607720335,-0.002609758528409556,-0.002609758528409556,0.0,-0.0025920572947514486
2012-10-09,-0.004722860596577572,-0.008312339553496684,-0.008312339553496684,0.0,-0.005856242236236031
2012-10-10,-0.0026591877255285,-0.0047249906652624294,-0.0047249906652624294,0.0,-0.0032525725113230707
2012-10-11,0.00041881410980190524,0.0019517872141737946,0.0019517872141737946,0.0,-0.0006953448847680788
2012-10-12,-0.0014637739832605967,-0.003803108211421402,-0.003803108211421402,0.0,-0.000588213738360388
2012-10-15,0.0031424457398971594,0.005251007378512929,0.005251007378512929,0.0,0.00417632984117855
2012-10-16,0.004617332393601629,0.008029662325512355,0.008029662325512355,0.0,0.005822334855292532
2012-10-17,0.000845729471163222,0.002571429093668831,0.002571429093668831,0.0,-3.424068017916504e-05
2012-10-18,-0.002212021933378028,-0.004033861698130481,-0.004033861698130481,0.0,-0.0026022041020036025
2012-10-19,-0.007984199639389183,-0.014308529316012864,-0.014308529316012864,0.0,-0.009644069602154682
2012-10-22,0.0005868786173260069,0.0004798494343579929,0.0004798494343579929,0.0,0.0012807864176200279
2012-10-23,-0.0058052777521625035,-0.01088669164304611,-0.01088669164304611,0.0,-0.006529141613441402
2012-10-24,-0.00160677156993283,-0.0035939391647355047,-0.0035939391647355047,0.0,-0.0012263755450629854
2012-10-25,0.0013279062593986775,0.002888453507150579,0.002888453507150579,0.0,0.0010952652710454537
2012-10-26,0.00020064216992263793,0.0005817973861617198,0.0005817973861617198,0.0,2.012912360619401e-05
2012-10-31,-0.0004808269576757655,0.00044801884975073094,0.00044801884975073094,0.0,-0.0018904997227780274
2012-11-01,0.004470988770806491,0.007440466290997161,0.007440466290997161,0.0,0.005972500021422311
2012-11-02,-0.005192171410600692,-0.010791822821174846,-0.010791822821174846,0.0,-0.004784691410627229
2012-11-05,0.001809839905525453,0.0038094474923727863,0.0038094474923727863,0.0,0.0016200722242035726
2012-11-06,0.0030810309733940093,0.006830020288860072,0.006830020288860072,0.0,0.0024130726313219553
2012-11-07,-0.00942354419754226,-0.017363027972540423,-0.017363027972540423,0.0,-0.010907604620086353
2012-11-08,-0.007784488638535088,-0.008038904490434129,-0.008038904490434129,-0.00893678142389075,-0.006377780001280387
2012-11-09,0.0014259723958650568,0.0015289108373514604,0.0015289108373514604,0.0015451925128116884,0.0012038138374320217
2012-11-12,0.0005141527683100981,0.0005778163688553884,0.0005778163688553884,0.00043809040428973713,0.0005265515317851687
2012-11-13,-0.003167954732713807,-0.003885828585168616,-0.003885828585168616,-0.003301332657879119,-0.002316702955093686
2012-11-14,-0.0093603021374649,-0.010806746549432134,-0.010806746549432134,-0.01116525356343726,-0.006108906299525307
2012-11-15,-0.0019660151731545152,-0.0025791538858692675,-0.0025791538858692675,-0.001753690102240979,-0.0015652015313532997
2012-11-16,0.0033512215181105364,0.003825782444432391,0.003825782444432391,0.004073593791940455,0.0021542883179587633
2012-11-19,0.014120436302483242,0.01677597410869035,0.01677597410869035,0.01733785835337274,0.008247476445386637
2012-11-20,8.573933319031186e-05,-0.000720920505649647,-0.000720920505649647,0.0002817984375517946,0.000696340067668788
2012-11-21,0.001586209470267974,0.0020935998996278295,0.0020935998996278295,0.002149858175798591,0.0005151703353775017
2012-11-23,0.009249587175322427,0.011846168658641165,0.011846168658641165,0.011942674761019867,0.003959918106306248
2012-11-26,-0.0009600847146441048,-0.0007292121947617191,-0.0007292121947617191,-0.0012041596393618903,-0.0009468823098087054
2012-11-27,-0.003666692282251601,-0.00442298745656382,-0.00442298745656382,-0.004815650587683518,-0.0017614388025074645
2012-11-28,0.0038249213025681995,0.004498516914983863,0.004498516914983863,0.00464217139657056,0.002334075596150176
2012-11-29,0.0037824005241933784,0.004904647161665632,0.004904647161665632,0.004888682588259918,0.0015538718226545845
2012-11-30,-0.0008767587558588088,-0.001508367845538694,-0.001508367845538694,-0.0012366535078430553,0.00011474508580532339
2012-12-03,-0.0019919530985005427,-0.0023723657319891346,-0.0023723657319891346,-0.0024646996860549384,-0.0011387938774575558
2012-12-04,-0.0010235225471682246,-0.0012260876136481636,-0.0012260876136481636,-0.0018036835820322782,-4.0796445824231584e-05
2012-12-05,0.0008037938931742872,0.0006032641700429054,0.0006032641700429054,0.000651113281244986,0.00115700422823497
2012-12-06,0.0022577148163670734,0.003157463273660155,0.003157463273660155,0.002942043677981876,0.0006736374974591897
2012-12-07,0.0014647265409928965,0.0011092275485872992,0.0011092275485872992,0.0020327935670410914,0.0012521585073502982
2012-12-10,0.0014130747834705472,0.0020411329541795697,0.0020411329541795697,0.001599138974703973,0.0005989524215280984
2012-12-11,0.005201546821531774,0.006264475630786392,0.006264475630786392,0.007024563518308491,0.0023156013155004374
2012-12-12,-0.000528136390215365,-0.0013278268971081864,-0.0013278268971081864,-0.00016682265153806776,-8.97596219998409e-05
2012-12-13,-0.00490758669267766,-0.006331113891679163,-0.006331113891679163,-0.00640446140932126,-0.001987184777032558
2012-12-14,-0.0027039769754782874,-0.00316196740480551,-0.00316196740480551,-0.00391191405112602,-0.0010380494705033328
2012-12-17,0.006959654390735125,0.00833578422241844,0.00833578422241844,0.009832549510060606,0.002710629439726331
2012-12-18,0.006295758353104927,0.00795841178580139,0.00795841178580139,0.008194230196409458,0.002734633077103932
2012-12-19,-0.0037866752842871183,-0.00442576179194204,-0.00442576179194204,-0.00442576179194204,-0.002508502268977275
2012-12-20,0.0021822798219728397,0.0026972168437352064,0.0026972168437352064,0.0026972168437352064,0.0011524057784481068
2012-12-21,-0.0045304109212609784,-0.005549590985890207,-0.005549590985890207,-0.005549590985890207,-0.0024920507920025204
2012-12-24,-0.0026001681310780698,-0.0032361492996873407,-0.0032361492996873407,-0.0032361492996873407,-0.001328205793859527
2012-12-26,-0.002316151630147804,-0.0030276329926594457,-0.0030276329926594457,-0.0030276329926594457,-0.0008931889051245201
2012-12-27,-0.0006508057234535552,-0.000753759228108375,-0.000753759228108375,-0.000753759228108375,-0.00044489871414391533
2012-12-28,-0.0066603267020041565,-0.008374983500250243,-0.008374983500250243,-0.008374983500250243,-0.0032310131055119816
2012-12-31,0.009789121422025216,0.01271672690116874,0.01271672690116874,0.01271672690116874,0.0039339104637381665
2013-01-02,0.01629407417527018,0.020947668103242122,0.020947668103242122,0.020947668103242122,0.0069868863193262905
2013-01-03,-0.0029388838195268125,-0.0043045109527031,-0.0043045109527031,-0.0043045109527031,-0.0002076295531742378
2013-01-04,0.002683124629014507,0.0034231939056088346,0.0034231939056088346,0.0034231939056088346,0.0012029860758258515
2013-01-07,-0.0017511452712120552,-0.002443901862557918,-0.002443901862557918,-0.002443901862557918,-0.00036563208852032905
2013-01-08,-0.0005282950843369271,-0.0004922304934344756,-0.0004922304934344756,-0.0004922304934344756,-0.0006004242661418302
2013-01-09,0.0022469278017983227,0.00245076524117428,0.00245076524117428,0.00245076524117428,0.0018392529230464084
2013-01-10,0.004871481320416993,0.00624994085698991,0.00624994085698991,0.00624994085698991,0.0021145622472711566
2013-01-11,0.0003258880441093052,0.00043728779107471416,0.00043728779107471416,0.00043728779107471416,0.00010308855017848728
2013-01-14,-0.0007039138602630834,-0.001132798631888654,-0.001132798631888654,-0.001132798631888654,0.00015385568298805773
2013-01-15,0.0009199401713387992,0.0013352048898195856,0.0013352048898195856,0.0013352048898195856,8.941073437722658e-05
2013-01-16,0.0004431946289648714,0.0008497178056347421,0.0008497178056347421,0.0008497178056347421,-0.00036985172437487
2013-01-17,0.003444647814005508,0.004051551972722056,0.004051551972722056,0.004051551972722056,0.002230839496572412
2013-01-18,0.0019504349554963088,0.00249838904148546,0.00249838904148546,0.00249838904148546,0.0008545267835180059
2013-01-22,0.003696627892111167,0.00489421385800799,0.00489421385800799,0.00489421385800799,0.0013014559603175212
2013-01-23,0.0009673704370024536,0.0011664229169459418,0.0011664229169459418,0.0011664229169459418,0.000569265477115477
2013-01-24,-0.001192791351207682,-0.0023258528579978566,-0.0023258528579978566,-0.0023258528579978566,0.0010733316623726674
2013-01-25,0.0023718044208139275,0.0026712316601030127,0.0026712316601030127,0.0026712316601030127,0.0017729499422357575
