date,ensemble,buy_and_hold,seed_0,seed_1,seed_2
2012-01-03,0.0035988724976318,0.015814354986661828,0.005389366833434495,1.7883826026410254e-05,0.005389366833434495
2012-01-04,-0.002267154399852626,-0.0006767250457985763,-0.003408563999632075,1.5664799706271992e-05,-0.003408563999632075
2012-01-05,0.0030161374639727048,0.0036117032263065394,0.0025583660456802715,0.003931680300557572,0.0025583660456802715
2012-01-06,-0.0003960259920530544,-0.0010575267485959162,-0.0014635616728263523,-0.0018460203718864143,0.0021215040685536035
2012-01-09,0.00025604382975904133,0.0009270019155892206,0.001938600236473409,0.001938600236473409,-0.003109068983669694
2012-01-10,0.008184090126271895,0.008597998917408301,0.009271346704202932,0.009271346704202932,0.0060095769704098245
2012-01-11,0.003917998481419123,0.002747662148847141,0.0010060917925068802,0.0010060917925068802,0.00974181185924361
2012-01-12,0.00026441258551460994,0.0016633776950223278,-0.002427106338104945,0.0016974400363924946,0.0015229040582562803
2012-01-13,-0.0006434786490087477,-0.0036533832700093027,0.0014836183637161326,-0.004897672674458509,0.0014836183637161326
2012-01-17,0.005248888804218736,0.0038629609935028953,0.006221735095115477,0.003303196222425253,0.006221735095115477
2012-01-18,0.002509926027739325,0.00968011643898482,-0.002614238148182735,0.012758254379583445,-0.002614238148182735
2012-01-19,-0.0035996717448973925,0.0026511971298798787,-0.008062357599402215,0.0053256999641122515,-0.008062357599402215
2012-01-20,-0.0009632838835462731,0.001207131716638199,-0.002139124160314143,0.0022725729212624834,-0.00302330041158716
2012-01-23,0.0005415174975732887,0.0006114570295636002,0.0007125618797906297,0.0007125618797906297,0.00019942873313860687
2012-01-24,-0.001268248340156301,-0.0010250265038222795,-0.0005943028168466924,-0.0005943028168466924,-0.002616139386775518
2012-01-25,0.0096146997977082,0.009024249302669384,0.00819333218305962,0.00819333218305962,0.012457435027005359
2012-01-26,-0.0006091275590214273,-0.00260494686530931,-0.005505500952890152,-0.005505500952890152,0.009183619228716022
2012-01-27,0.0027775999481718383,0.001987597976098698,0.0008411312046957553,0.0008411312046957553,0.006650537435124004
