date,evolved,buy_and_hold,sma_cross,momentum,ml_signal
2016-04-07,0.00011632524636074892,-0.0073053366706639315,0.001225355785504545,-0.003491637750702925,-0.006060008441837505
2016-04-08,-0.0010725290796262722,0.0021217101176583377,-0.0007840534895337204,-0.0006498560026110489,0.0015833112950803363
2016-04-11,0.000740238867367915,-0.0008627391008464325,0.0009487763156480367,-0.0005423844687075241,-0.0017960413888946868
2016-04-12,0.00797140665911159,0.008854274285721974,1.1874502684927624e-05,0.0035353145785182007,0.003082411065433821
2016-04-13,0.007228224172674813,0.009464504914154782,0.00030616059030417195,0.0045649544517115895,0.005120814747614166
2016-04-14,-0.0016708473373651667,-0.0013957167805480509,-0.0019049315128622623,-0.0017225412723754774,-0.0022003042863042886
2016-04-15,-0.00046543998050957436,-0.000884884146477427,0.0009986543409102656,-9.29790335790992e-05,0.0005357156684569486
2016-04-18,0.004103674120111767,0.005774317624378011,0.0004593105155092037,0.0044941005276916135,0.0022558636199803694
2016-04-19,0.0027701715113157997,0.004381018267752945,0.0009894585087102058,0.001435834475996578,0.0028953129587730663
2016-04-20,5.376343898924052e-05,0.0013600647186551296,-0.0011684338942617334,0.000307356002213921,0.00013687491988865209
2016-04-21,-0.0027755737942202095,-0.0030785959844684017,-0.0017551138034055946,-0.001989913958652445,-0.0033412738368473805
2016-04-22,-0.0022333673387068933,-0.001081135845626191,-0.003168063178643532,-0.004432413961602788,-0.0007418140812108676
2016-04-25,-0.002302469876781932,-0.0029044325392970304,-0.0004739312570153142,-0.002017492266337828,-0.0020477920118746828
2016-04-26,0.0017572924071323714,0.0020183892658922177,-0.00033511007063080633,0.00028304858080622217,0.0003447939712639014
2016-04-27,0.002815224350895251,0.002872235239249754,0.0013672747127050021,0.001719356642973291,0.0012127601757154771
2016-04-28,-0.004832613914925721,-0.0063651760826841765,-0.0009969882707246303,-0.0024293369942217312,-0.005513783585413689
2016-04-29,-0.0011396287451277299,-0.003259862737829433,0.00044869405642190553,-0.0013077027743365944,-0.0033087867883503596
2016-05-02,0.0036484634233377665,0.004022505143830524,0.0008172426852496861,-0.00018412626063059047,0.001760528209956591
2016-05-03,-0.008053908875978743,-0.008053908875978743,-0.001540282817213212,-0.002333262390969382,-0.0031584655173273134
2016-05-04,-0.006124059475893895,-0.006124059475893895,-0.0015691167002918505,-0.0011612191811180117,-0.004176075075382734
2016-05-05,0.001415975046730733,0.001415975046730733,-0.00029173629643776123,0.0008400874114850021,0.0012756996445458357
2016-05-06,0.002835552763904292,0.002835552763904292,0.0024010155920945243,7.0809778315306104e-06,0.003594270333962779
2016-05-09,-0.0018630059857347337,-0.001860320678124805,-0.0030313919835234905,-0.0019418607491493822,-0.0033899391181575365
2016-05-10,0.008125066572272032,0.010487583918061216,0.007206980911183991,0.0015355213611816688,0.004161169835556533
2016-05-11,-0.0050162811480811255,-0.005320626341075019,-0.0018103376453056708,-0.00028030563198684356,-0.00019839017983669383
2016-05-12,-0.0014364713192204447,-0.0026720977112565714,-0.0015954637617430656,-0.001145298461819555,-0.003113033272217214
2016-05-13,-0.0039188204229494315,-0.004664800113577727,-0.0025634934742500117,-0.0005415142606440493,-0.0004413581197537875
2016-05-16,0.00605746054359928,0.008706431108692958,0.005554630190180943,0.00027419307929490435,0.002790225598856488
2016-05-17,-0.004855549884690313,-0.006361979221691527,-0.0031699317819987582,-0.002532314431319349,-0.00043499924194536634
2016-05-18,-0.0016734431110485225,-0.0008148348341273981,-0.0035037258547211737,-0.0034458626450519004,0.001007381199626145
2016-05-19,-0.003225109394239134,-0.004286532231085716,-0.0016927443016634403,-0.002609221260494965,-0.0010890325111479692
2016-05-20,0.00612497048263363,0.007175657327872553,0.004373232057048671,0.0009727353494719982,0.002874576239956683
2016-05-23,-0.001172793496302804,-0.001366932193686432,-0.0013127302131520247,-0.00010577768254870224,-0.0004689622733330956
2016-05-24,0.007693674333842671,0.00969685131166651,0.008950904669483829,-0.0021787071804607594,-8.002056029070559e-05
2016-05-25,0.005665844409181331,0.006095362406728355,0.006095362406728355,0.0009050056870295254,0.0013458096212760283
2016-05-26,-0.00039910164648377934,-0.00039910164648377934,-0.00039910164648377934,-0.00013162122703826994,-5.344997762894988e-05
2016-05-27,0.0028785734608759105,0.0028785734608759105,0.0028785734608759105,-0.0003533798176421632,-0.0003233907153149196
2016-05-31,0.0002961818218040868,0.0002961818218040868,0.0002961818218040868,0.00015688245659917222,-0.0003303066481581851
2016-06-01,0.0015954404767484997,0.0015954404767484997,0.0015954404767484997,0.0012646379033828593,-0.00015541632654091363
2016-06-02,0.0033484520393112006,0.0033484520393112006,0.0033484520393112006,0.0015178817033262627,0.0006416882202230801
2016-06-03,0.000333459687432025,0.000333459687432025,0.000333459687432025,0.003218528235052398,0.002599103554757698
2016-06-06,0.005395971742276751,0.005395971742276751,0.005395971742276751,0.002319769272225947,0.0030017563398760496
2016-06-07,0.002305058287033479,0.002305058287033479,0.002305058287033479,0.0026600033456478543,0.0007613354279442319
2016-06-08,0.0040387120652496614,0.0040387120652496614,0.0040387120652496614,0.003781515887897169,0.0021605571880464747
2016-06-09,-0.0014669162421207527,-0.0014669162421207527,-0.0014669162421207527,-0.0005841055009186413,-0.0016689488119067896
2016-06-10,-0.008173025087684405,-0.008173025087684405,-0.008173025087684405,-0.005801979131029378,-0.005013813707862913
2016-06-13,-0.005159616280777668,-0.005159616280777668,-0.005159616280777668,-0.0036333645105656397,-0.005049716895970413
2016-06-14,-0.001915314888460462,-0.001915314888460462,-0.001915314888460462,-0.00043710168567943073,-0.001320453881757222
2016-06-15,-0.0004120258716522662,-0.0004120258716522662,-0.0004120258716522662,-0.00025743488393921156,-0.0009803368425400417
2016-06-16,0.0008724058764197906,0.0008724058764197906,0.0008724058764197906,0.00031090902612114225,0.0014177120628790728
2016-06-17,-0.0024106055225092127,-0.0024106055225092127,-0.0024106055225092127,-1.8069599103509582e-05,-0.001265488853765573
2016-06-20,0.003907404538110315,0.003907404538110315,0.003907404538110315,0.0024892997237677904,0.006080132534601668
2016-06-21,0.00028157692919867917,0.00028157692919867917,0.00028157692919867917,-0.0006189679880773457,0.0005543492290933649
2016-06-22,-0.0015605959275009963,-0.0015605959275009963,-0.0015605959275009963,-0.0012814694971726714,-0.0015853573542916831
2016-06-23,0.010519741934490933,0.010519741934490933,0.010519741934490933,0.0065162001663617965,0.004603573892897084
2016-06-24,-0.022697175752256604,-0.022697175752256604,-0.022697175752256604,-0.010428184575162569,-0.0030993097550681913
2016-06-27,-0.014826906414648056,-0.014826906414648056,-0.014826906414648056,-0.00514919709813616,-0.0018733441401430407
2016-06-28,0.015479003143188796,0.015479003143188796,0.015479003143188796,0.0028328583234072504,0.008691262422076362
2016-06-29,0.014633435313481857,0.014633435313481857,0.014633435313481857,0.003176696841971649,0.009208926651193628
2016-06-30,0.0077340260961682224,0.011023428127168455,0.011023428127168455,0.004367396906878285,0.00791365690842052
2016-07-01,0.005245376489491127,0.005025129813573237,0.005025129813573237,0.004189705151723388,0.00402573811485063
2016-07-05,-0.005200966334096391,-0.005679149360189428,-0.005679149360189428,-0.0030247126559872937,-0.002720934117973173
2016-07-06,0.004232272698900396,0.0058438677425682204,0.0058438677425682204,0.004756792098973927,0.0040210077627951925
2016-07-07,-0.001360846335942334,-0.0010847031173121468,-0.0010847031173121468,-0.0015136980121392973,-0.0008447861956516034
2016-07-08,0.012241630567924933,0.014153627811988301,0.014153627811988301,0.011651787355255827,0.010497484677039925
2016-07-11,0.0012152178128352787,0.0017890556409363655,0.0017890556409363655,0.0012152178128352787,0.0003283729826331183
2016-07-12,0.0050023419915252165,0.0050023419915252165,0.0050023419915252165,0.0050023419915252165,0.0017524280722469032
2016-07-13,0.000683040952219316,0.000683040952219316,0.000683040952219316,0.000683040952219316,0.0014316251516376722
2016-07-14,0.002388988496378641,0.002388988496378641,0.002388988496378641,0.002388988496378641,0.0007484434637092585
2016-07-15,-0.0016303651163484755,-0.0016303651163484755,-0.0016303651163484755,-0.0016303651163484755,-0.0012938880958585197
2016-07-18,0.0023889610299781426,0.0023889610299781426,0.0023889610299781426,0.0023889610299781426,0.0018198047875222834
2016-07-19,-0.0010418274678827388,-0.0010418274678827388,-0.0010418274678827388,-0.0010418274678827388,-0.0006900120665745968
2016-07-20,0.0026906267108762205,0.0026906267108762205,0.0026906267108762205,0.0026906267108762205,0.002878566898903956
2016-07-21,-0.0015116876451832574,-0.0015116876451832574,-0.0015116876451832574,-0.0015116876451832574,-0.0005083951856475144
2016-07-22,0.003060788233885392,0.003060788233885392,0.003060788233885392,0.003060788233885392,0.0021267467963781207
2016-07-25,-0.003997534996658836,-0.003997534996658836,-0.003997534996658836,-0.003997534996658836,-0.003108476248011327
2016-07-26,0.0018224122349702276,0.0018224122349702276,0.0018224122349702276,0.0018224122349702276,0.0024307543862244763
2016-07-27,0.003976139069178453,0.003976139069178453,0.003976139069178453,0.003976139069178453,0.0008759491980670608
2016-07-28,-0.00017547478639686753,-0.00017547478639686753,-0.00017547478639686753,-0.00017547478639686753,-0.00039183277743863875
2016-07-29,0.0037272463090090246,0.0037272463090090246,0.0037272463090090246,0.0037272463090090246,0.0025879247452597954
2016-08-01,-0.00322681384308271,-0.00322681384308271,-0.00322681384308271,-0.00322681384308271,-0.002603006304849209
2016-08-02,-0.00457969634849279,-0.00457969634849279,-0.00457969634849279,-0.00457969634849279,-0.00030855068969612984
2016-08-03,0.00425501991030407,0.00425501991030407,0.00425501991030407,0.00425501991030407,0.004225013610165485
2016-08-04,0.0014439674095764854,0.0014439674095764854,0.0014439674095764854,0.0014439674095764854,0.0005777433713651581
2016-08-05,0.005407454384412602,0.005407454384412602,0.005407454384412602,0.005407454384412602,0.006127056061576708
2016-08-08,0.000478962195714705,0.000478962195714705,0.000478962195714705,0.000478962195714705,0.0007778318052027999
2016-08-09,0.00183769337133729,0.00183769337133729,0.00183769337133729,0.00183769337133729,0.0005171578748981998
2016-08-10,-0.0030205256718802255,-0.0030205256718802255,-0.0030205256718802255,-0.0030205256718802255,0.0003467743947199953
2016-08-11,0.0030419627680635885,0.0030419627680635885,0.0030419627680635885,0.0030419627680635885,0.0017251802771571568
2016-08-12,0.0003999011397526786,0.0003999011397526786,0.0003999011397526786,0.0003999011397526786,-2.4217378407864754e-05
2016-08-15,0.0035750396757425417,0.0035750396757425417,0.0035750396757425417,0.0035750396757425417,0.0016300374862075252
2016-08-16,-0.0037843895590809586,-0.0037843895590809586,-0.0037843895590809586,-0.0037843895590809586,-0.0016193265138502943
2016-08-17,0.0016757252430998682,0.0016757252430998682,0.0016757252430998682,0.0016757252430998682,0.0006703926746379873
2016-08-18,0.0038044068078485816,0.0038044068078485816,0.0038044068078485816,0.0038044068078485816,0.0025814021825525725
2016-08-19,-0.0026637892818858642,-0.0026637892818858642,-0.0026637892818858642,-0.0026637892818858642,-0.0009285798435492376
2016-08-22,-6.169220783405204e-05,-6.169220783405204e-05,-6.169220783405204e-05,-6.169220783405204e-05,-0.001650634607666035
2016-08-23,0.002551617591778366,0.002551617591778366,0.002551617591778366,0.002551617591778366,0.00076807260856675
2016-08-24,-0.006225346541010512,-0.006225346541010512,-0.006225346541010512,-0.006225346541010512,-0.0017329712497510918
2016-08-25,-0.001355692142276288,-0.001355692142276288,-0.001355692142276288,-0.001355692142276288,-0.0008718045121385409
2016-08-26,-0.0010608665002923789,-0.0010608665002923789,-0.0010608665002923789,-0.0010608665002923789,-0.0003026371647529835
2016-08-29,0.0053841118984510935,0.0053841118984510935,0.0053841118984510935,0.0053841118984510935,0.003085878477954984
2016-08-30,-0.0019868131158857993,-0.0019868131158857993,-0.0019868131158857993,-0.0019868131158857993,-0.001971233149670082
2016-08-31,-0.0032879732917593606,-0.0032879732917593606,-0.0032879732917593606,-0.0032879732917593606,-0.002206962360861553
2016-09-01,0.00030019405012262637,0.00030019405012262637,0.00030019405012262637,0.00030019405012262637,0.0009276729503703174
2016-09-02,0.0044928912554010325,0.0044928912554010325,0.0044928912554010325,0.0044928912554010325,0.0026873032706621
2016-09-06,0.005897495825094789,0.005897495825094789,0.005897495825094789,0.005897495825094789,0.0014493373583897462
2016-09-07,0.001044298948816702,0.001044298948816702,0.001044298948816702,0.001044298948816702,-5.229296490997237e-05
2016-09-08,-0.002011669155122342,-0.002011669155122342,-0.002011669155122342,-0.002011669155122342,-0.0029078677740727475
2016-09-09,-0.02176379944641015,-0.02176379944641015,-0.02176379944641015,-0.02176379944641015,-0.011266968338694028
2016-09-12,0.011132424483400072,0.011132424483400072,0.011132424483400072,0.011132424483400072,0.007225703923826932
2016-09-13,-0.013433094867809825,-0.014099960504823894,-0.014099960504823894,-0.014099960504823894,-0.00720981647198109
2016-09-14,-0.00022913723571911239,-0.00022103157697254128,-0.00022103157697254128,-0.00022103157697254128,-0.0008591286712509305
2016-09-15,0.008196830336687434,0.008196830336687434,0.008196830336687434,0.008196830336687434,0.0060174431448875906
2016-09-16,-0.0028063749327264078,-0.0025898947211215662,-0.0025898947211215662,-0.0025898947211215662,-0.0033419482995317162
2016-09-19,0.0005232708750319559,0.00016265407672051425,0.00016265407672051425,0.00016265407672051425,0.0005713181541253554
2016-09-20,-0.0004853161253018379,-0.00017914737831411509,-0.00017914737831411509,-0.00017914737831411509,-0.002298629320653789
2016-09-21,0.009784018499858637,0.011775287517701783,0.011775287517701783,0.011775287517701783,0.005433016466133389
2016-09-22,0.004868842381062666,0.006127511263342589,0.006127511263342589,0.006127511263342589,0.0031419545503050374
2016-09-23,-0.0055377464384772646,-0.0056327410857689,-0.0056327410857689,-0.0056327410857689,-0.0030809938883000765
2016-09-26,-0.006695571472846584,-0.0067930422142703836,-0.0067930422142703836,-0.0067930422142703836,-0.005124671808820524
2016-09-27,0.004000295290301293,0.004636594537419947,0.004636594537419947,0.004636594537419947,0.004835994140559563
2016-09-28,0.006185460152262079,0.006331248056132987,0.006331248056132987,0.006331248056132987,0.006290477048585774
2016-09-29,-0.0063321033325620555,-0.007919933974073024,-0.007919933974073024,-0.007919933974073024,-0.005353555745014882
2016-09-30,0.006889781375056414,0.006504254563568979,0.006504254563568979,0.006504254563568979,0.006341656305659205
2016-10-03,-0.002652965071392288,-0.0024473196744981716,-0.0024473196744981716,-0.0024473196744981716,-0.002531505594925465
2016-10-04,-0.006368967135861814,-0.007410629437983307,-0.007410629437983307,-0.007410629437983307,-0.0074981064824387374
2016-10-05,0.005401875166144277,0.005311600001778827,0.005311600001778827,0.005311600001778827,0.004149462845976515
2016-10-06,-0.0014901789318249703,-0.0014819004729214936,-0.0014819004729214936,-0.0014819004729214936,-0.0008593800542217478
2016-10-07,-0.0023144391322174386,-0.0023617730469493335,-0.0023617730469493335,-0.0023617730469493335,-0.0027983022874072394
2016-10-10,0.005839335680897772,0.005839335680897772,0.005839335680897772,0.00543857085224152,0.0042815138217200625
2016-10-11,-0.010013434343168403,-0.011985836152872142,-0.011985836152872142,-0.011836559893862975,-0.007105861800005053
2016-10-12,-0.0006170304038222718,-0.0005107587224911448,-0.0005107587224911448,-0.0005107587224911448,-0.0009205593898918507
2016-10-13,-0.003302316841392439,-0.003302316841392439,-0.003302316841392439,-0.003302316841392439,-0.0021191688609173863
2016-10-14,-0.0023932577251267405,-0.002351865685096688,-0.002351865685096688,-0.002351865685096688,-0.002383136514537909
2016-10-17,-0.0019714668311754504,-0.0016366732925634842,-0.0016366732925634842,-0.001514226096895488,-0.001793901387461838
2016-10-18,0.006035567331847869,0.006369822293233307,0.006369822293233307,0.005173699252628094,0.005361056700623934
2016-10-19,0.0028632442250449697,0.0037938601851688846,0.0037938601851688846,0.00416413843427429,0.002638222415063396
2016-10-20,-0.0006977532176900114,-0.001158165669952671,-0.001158165669952671,-0.0016299257494596486,-0.0014120493085311935
2016-10-21,-0.000665317980564617,-0.0007341387477802774,-0.0007341387477802774,9.102137335560423e-05,-0.001056237660259629
2016-10-24,0.0021337204435113223,0.002800284088433713,0.002800284088433713,0.002986774384152302,0.00036947818208896697
2016-10-25,-0.0025525819123949135,-0.0018453956862441666,-0.0018453956862441666,-0.0015579564689447213,-0.000797263709187579
2016-10-26,-0.002236214041530282,-0.0032798418735573765,-0.0032798418735573765,-0.0026744599687551717,-0.0015543421293157667
2016-10-27,-0.0020543773847856105,-0.0026885144620620526,-0.0026885144620620526,-0.003119917194628552,-0.0012706026712651641
2016-10-28,-0.004456735119644406,-0.004043560751827635,-0.004043560751827635,-0.003377778264881026,0.00012193893741114792
2016-10-31,-0.0009724146419730961,-0.0007810454025231395,-0.0007810454025231395,-0.0005369855442913463,-0.002364505290826302
2016-11-01,-0.005303432790605167,-0.0044142843594448975,-0.0044142843594448975,-0.0045276621899058124,-0.004130483767558657
2016-11-02,-0.005597276726117051,-0.004855814974447137,-0.004855814974447137,-0.005221833813565635,-0.00455280532386283
2016-11-03,-0.004146180200880756,-0.0036994781603513437,-0.0036994781603513437,-0.0027542035826067625,-0.0025023555177199007
2016-11-04,-5.894192615588656e-05,0.0006016570180198078,0.0006016570180198078,-9.512307896574202e-05,-0.00019653527700708162
2016-11-07,0.017658869233187647,0.01580902445272958,0.01580902445272958,0.013251854325444267,0.012118087991342485
2016-11-08,-0.0008146655566126593,0.0020474206815653483,0.0020474206815653483,0.0017687297162125026,0.0006651484124958751
2016-11-09,0.0018843833021159107,0.010978517402235866,0.010978517402235866,0.011643208185923338,0.0002500263224528454
2016-11-10,-0.0009802547924597006,0.0020524969933891635,0.0020524969933891635,0.001832831367835397,0.0014428373666427574
2016-11-11,-0.0022545822113750223,-0.00322484969516057,-0.00322484969516057,-0.0005831957771033402,-0.0007437298240763557
2016-11-14,0.0032423914674645006,0.00036495672128391556,0.00036495672128391556,0.0018085669246272972,0.0006307853280923869
2016-11-15,0.006743241340532935,0.008570783198206578,0.008570783198206578,0.007206298135863387,0.006027949206139693
2016-11-16,-0.0027298496318079236,-0.0008318598152505686,-0.0008318598152505686,-0.00143528131374292,0.0009806871470360967
2016-11-17,0.001213892177993059,0.0017472672036576986,0.0023074046967315074,0.003732505682836118,0.0011824747389707734
2016-11-18,-0.001072212043666565,-0.002136807854248979,-0.0018480616349481505,-0.0009700409246585218,-0.0023773988080754817
2016-11-21,0.007099744324143997,0.0074584216570784175,0.007281570572258977,0.006836811833720202,0.004447510342439976
2016-11-22,0.0020058530103778784,0.0005619785413586764,0.0006296077429948533,0.0006296077429948533,-0.000313784861774713
2016-11-23,0.0008499278961785261,-0.0008020710243960005,0.0015679318931739682,-0.0005409937496388406,-0.0007126800717705328
2016-11-25,0.0014282573216750749,0.0014282573216750749,0.0016929568444969735,0.0014541150765932098,0.0006230623007305369
2016-11-28,-0.0036872144248545125,-0.0036872144248545125,-0.004732218992672066,-0.004732218992672066,-0.002534120871541734
2016-11-29,-0.00027582969045435445,0.0004149256579673022,-0.00019091146989712592,-0.00019091146989712592,-0.0005235830297350974
2016-11-30,0.002095443277854059,-0.0004973925808258173,0.003415375671739851,0.003415375671739851,-0.0020904139123244514
2016-12-01,-0.003353758193245604,-0.004380282723765861,-0.002409148971894104,-0.002409148971894104,-0.0032665378602544813
2016-12-02,0.001186314805333899,0.001186314805333899,-0.0003188553506265568,-0.0003188553506265568,0.0017487054054546648
2016-12-05,0.005566666664205788,0.005566666664205788,0.006385827994104187,0.006385827994104187,0.0036680368956150235
2016-12-06,0.002867181883813552,0.002867181883813552,0.0027629419622292374,0.0027629419622292374,0.0019018906608575415
2016-12-07,0.008188290424650102,0.00970978363549475,0.00935799275421365,0.00935799275421365,0.007194585410247867
2016-12-08,0.002995273006630772,0.0029117331862913874,0.004132093054980124,0.004132093054980124,-0.0006022167724872407
2016-12-09,0.0030108385237362922,0.0024798483024685014,0.0035522066383531837,0.0035522066383531837,-0.0013859333614435032
2016-12-12,-0.0017140945606064274,-0.001184789224858407,-0.002231714568897214,-0.002231714568897214,0.0004191221681134283
2016-12-13,0.0051824676352466015,0.00599195125275317,0.005159513348660649,0.005159513348660649,0.0006814977927933952
2016-12-14,-0.00823068192607378,-0.008746853335460669,-0.005646649525865377,-0.005646649525865377,-0.005228216237269934
2016-12-15,0.002240138567100114,0.0028887248946000478,0.0031042414684802956,0.0031042414684802956,0.0018415370908248184
2016-12-16,-0.0013017157553905534,-0.0012225929210003539,-0.0017332068459158356,-0.0019266461031579364,-0.0006275102249566955
